Upstream G:A:V,Downstream G:A:V
junit:junit:4.12,top.jasonkayzk:jutil:1.0.0-RELEASE
junit:junit:4.12,top.kiswich:excel-count:1.0.1-RELEASE
junit:junit:4.12,top.kiswich:google.util:0.0.1-RELEASE
junit:junit:4.12,top.marchand.maven:spring-xd-archiver-maven-plugin:1.0.0
junit:junit:4.12,top.marchand.xml.maven:catalogBuilder-maven-plugin:3.1.0
junit:junit:4.12,top.marchand.xml.maven:maven-server-utils:1.0.0
junit:junit:4.12,top.marchand.xml.maven:oxygen-pjt-beautifier-maven-plugin:1.0.0
junit:junit:4.12,top.memfactory:memfactory-sso:0.0.9
junit:junit:4.12,top.memfactory:memfactory-utils:0.0.23
junit:junit:4.12,top.opensmile:chatroom:1.1
junit:junit:4.12,top.opensmile:common:1.1
junit:junit:4.12,top.opensmile:core:1.1
junit:junit:4.12,top.wboost:common-utils:3.1.1RELEASE
junit:junit:4.12,top.zrbcool:pepper-metrics-core:1.0.11
junit:junit:4.12,tr.com.terrayazilim.commons:terrayazilim-commons:0.0.1
junit:junit:4.12,tr.com.terrayazilim.logging:terrayazilim-logging:0.0.1
junit:junit:4.12,ug.co.intelworld:IP2Library:0.1
junit:junit:4.12,uk.ac.shef.dcs:jate:2.0-beta.11
junit:junit:4.12,uk.camsw:rxjava-test-dsl_2.12:6.0.0
junit:junit:4.12,uk.camsw:rxjava-test-kafka:4.1.1
junit:junit:4.12,uk.camsw:rxscala-test-dsl_2.12:6.0.0
junit:junit:4.12,uk.co.baconi.substeps:restdriver-substeps:0.0.2
junit:junit:4.12,uk.co.blackpepper:hal-client-test-it:0.1.0
junit:junit:4.12,uk.co.deloittedigital.dropwizard:integration-test-support:1.0.0
junit:junit:4.12,uk.co.develop4:tomcat-extension:0.5.1
junit:junit:4.12,uk.co.qorr:hvalspik-junit4:1.2.1
junit:junit:4.12,uk.co.qorr:hvalspik-tomcat:1.1.0
junit:junit:4.12,uk.co.synbiochem:libChEBIj:1.0.0
junit:junit:4.12,uk.co.webamoeba.slf4j:slf4j-junit:1.0.0
junit:junit:4.12,uk.gov.dwp.crypto:secure-strings:1.3.1
junit:junit:4.12,uk.gov.dwp.regex:nino-validation:1.2.1
junit:junit:4.12,uk.gov.dwp.regex:postcode-validation:1.1.0
junit:junit:4.12,uk.laxd:bytesize:0.1
junit:junit:4.12,uk.org.ponder.rsf:rsf-core:1.1
junit:junit:4.12,uk.org.ponder.rsf:rsf-core-servletutil:1.2
junit:junit:4.12,uk.org.ponder.rsf:rsf-web-evolvers:1.1
junit:junit:4.12,uk.org.webcompere:test-gadgets-core:0.0.9
junit:junit:4.12,uk.org.webcompere:test-gadgets-junit4:0.0.9
junit:junit:4.12,vn.7team:seventeam-otp:1.0.0
junit:junit:4.12,works.lmz.composite:composite-unit-test:1.1
junit:junit:4.12,ws.ament.hammock:jaxrs-rest-tck:1.3
junit:junit:4.12,ws.ament.hammock:web-tck:2.0
junit:junit:4.12,xyz.fabiano:spring-localstack:0.0.9
junit:junit:4.12,xyz.gianlu.mdnsjava:mdnsjava:2.2.0
junit:junit:4.12,xyz.gianlu.mdnsjava:mdnsjava-spi:2.2.1
junit:junit:4.12,za.co.bbd:jportal:1.0
junit:junit:4.12,za.co.no9:pbt-java6:1.0
junit:junit:4.12,zone.gryphon:screech-test-utilities:0.1
junit:junit:4.12,zone.gryphon.dropwizard:dropwizard-toolbox-test-logging:1.0.5-328d21d
junit:junit:4.12,zone.src.sheaf:java-sheaf:1.0.2
junit:junit:4.12,zone.src.sheaf:web-sheaf:0.1.12
org.opencastproject:opencast-kernel:8.0,org.opencastproject:opencast-admin-ui:8.0
org.opencastproject:opencast-kernel:8.0,org.opencastproject:opencast-asset-manager-impl:8.0
org.opencastproject:opencast-kernel:8.0,org.opencastproject:opencast-asset-manager-storage-aws:8.0
org.opencastproject:opencast-kernel:8.0,org.opencastproject:opencast-engage-theodul-core:8.0
org.opencastproject:opencast-kernel:8.0,org.opencastproject:opencast-execute-impl:8.0
org.opencastproject:opencast-kernel:8.0,org.opencastproject:opencast-notification-workflowoperation:8.0
org.opencastproject:opencast-kernel:8.0,org.opencastproject:opencast-scheduler-conflict-notifier-email:8.0
org.opencastproject:opencast-kernel:8.0,org.opencastproject:opencast-scheduler-impl:8.0
org.opencastproject:opencast-kernel:8.0,org.opencastproject:opencast-transcription-service-google-speech-impl:8.0
org.opencastproject:opencast-kernel:8.0,org.opencastproject:opencast-transcription-service-ibm-watson-impl:8.0
org.opencastproject:opencast-kernel:8.0,org.opencastproject:opencast-transcription-service-persistence:8.0
org.opencastproject:opencast-kernel:8.0,org.opencastproject:opencast-workflow-service-impl:8.0
org.apache.tomcat:tomcat-coyote:10.0.0,com.github.waffle:waffle-tomcat10:3.0.0
org.apache.tomcat:tomcat-coyote:10.0.0,org.apache.tomcat:tomcat-catalina:10.0.0-M1
org.apache.tomcat:tomcat-coyote:10.0.0,org.apache.tomcat:tomcat-storeconfig:10.0.0-M1
org.apache.tomcat:tomcat-coyote:10.0.0,org.glassfish.metro:webservices-rt:3.0.0-M2
org.apache.tomcat:tomcat-coyote:10.0.0,org.apache.tomcat:tomcat-catalina-ha:10.0.0-M1
org.apache.struts:struts2-core:2.1.8.1,com.googlecode.rapid-framework:rapid-core:4.0.3
org.apache.struts:struts2-core:2.1.8.1,com.toolazydogs.shiro:shiro-struts2:1.0
org.apache.struts:struts2-core:2.1.8.1,com.tr8nhub:struts2-clientsdk:0.1.0
org.apache.struts:struts2-core:2.1.8.1,com.translationexchange:tml-struts2:0.2.1
org.apache.struts:struts2-core:2.1.8.1,com.yasudanetwork.struts2:flush-scope-plugin:0.1.4
org.apache.struts:struts2-core:2.1.8.1,org.nutz:nutz-integration-struts2:1.r.57
io.vertx:vertx-web:3.5.1,cn.vertxup:vertx-co:0.4.6.1
io.vertx:vertx-web:3.5.1,com.github.mcollovati.vertx:vertx-vaadin8:0.3.0
io.vertx:vertx-web:3.5.1,com.github.phiz71:vertx-swagger-router:1.6.0
io.vertx:vertx-web:3.5.1,com.github.timofeevda.jstressy:jstressy-api:1.0.4
io.vertx:vertx-web:3.5.1,com.github.timofeevda.jstressy:jstressy-metrics:1.0.1
io.vertx:vertx-web:3.5.1,com.github.wooyme:vertx-openapi-router:1.0.1
io.vertx:vertx-web:3.5.1,com.ufoscout.vertxk:vertxk-core:1.6.2
io.vertx:vertx-web:3.5.1,com.zandero:rest.vertx:0.8.6
io.vertx:vertx-web:3.5.1,fr.vsct.tock:tock-bot-admin-kotlin-compiler-server:1.0.0
io.vertx:vertx-web:3.5.1,in.erail:api-framework:2.2
io.vertx:vertx-web:3.5.1,io.georocket:georocket-server-api:1.2.0
io.vertx:vertx-web:3.5.1,io.knotx:knotx-adapter-service-http:1.3.0
io.vertx:vertx-web:3.5.1,io.knotx:knotx-core:1.3.0
io.vertx:vertx-web:3.5.1,io.knotx:knotx-it-tests:1.3.0
io.vertx:vertx-web:3.5.1,io.knotx:knotx-mocks:1.2.2
io.vertx:vertx-web:3.5.1,io.knotx:knotx-server:1.2.2
io.vertx:vertx-web:3.5.1,io.vertx:vertx-circuit-breaker:3.5.1
io.vertx:vertx-web:3.5.1,io.vertx:vertx-health-check:3.5.1
io.vertx:vertx-web:3.5.1,io.vertx:vertx-lang-ceylon-stack:3.5.1
io.vertx:vertx-web:3.5.1,io.vertx:vertx-micrometer-metrics:3.5.1
io.vertx:vertx-web:3.5.1,io.vertx:vertx-shell:3.5.1
io.vertx:vertx-web:3.5.1,io.vertx:vertx-sockjs-service-proxy:3.5.1
io.vertx:vertx-web:3.5.1,io.vertx:vertx-web-api-contract:3.5.1
io.vertx:vertx-web:3.5.1,io.vertx:vertx-web-scala_2.12:3.5.1
io.vertx:vertx-web:3.5.1,io.vertx:vertx-web-templ-freemarker:3.5.1
io.vertx:vertx-web:3.5.1,io.vertx:vertx-web-templ-handlebars:3.5.1
io.vertx:vertx-web:3.5.1,io.vertx:vertx-web-templ-jade:3.5.1
io.vertx:vertx-web:3.5.1,io.vertx:vertx-web-templ-mvel:3.5.1
io.vertx:vertx-web:3.5.1,io.vertx:vertx-web-templ-pebble:3.5.1
io.vertx:vertx-web:3.5.1,io.vertx:vertx-web-templ-rocker:3.5.1
io.vertx:vertx-web:3.5.1,io.vertx:vertx-web-templ-thymeleaf:3.5.1
io.vertx:vertx-web:3.5.1,me.escoffier.fluid:simple-mediation-example:0.8
io.vertx:vertx-web:3.5.1,net.apexes.vertx:apexes-vertx:0.0.7
io.vertx:vertx-web:3.5.1,net.redpipe:redpipe-engine:0.0.4
io.vertx:vertx-web:3.5.1,nl.jpoint.vertx-deploy-tools:vertx-deploy-agent:3.5.0
io.vertx:vertx-web:3.5.1,org.eclipse.hono:hono-adapter-http-vertx-base:0.6-M2
io.vertx:vertx-web:3.5.1,org.swisspush:rest-storage:2.5.6
io.vertx:vertx-web:3.5.1,org.swisspush.gateleen:gateleen-core:1.1.27
io.vertx:vertx-web:3.5.1,su.nlq:vertx-prometheus-metrics:3.5.1
io.vertx:vertx-web:3.5.1,uy.kohesive.kovert:kovert-vertx:1.3.0
io.vertx:vertx-web:3.5.1,vip.justlive:snow-common-web-vertx:1.0.0
io.vertx:vertx-web:3.5.1,xyz.jetdrone:hot-reload:0.0.5
org.mortbay.jetty:jetty-util:6.1.14,net.sourceforge.cobertura:cobertura:2.1.1
org.mortbay.jetty:jetty-util:6.1.14,org.apache.hama:hama-core:0.7.1
org.mortbay.jetty:jetty-util:6.1.14,org.apache.pig:pig:0.8.1
org.mortbay.jetty:jetty-util:6.1.14,org.atmosphere:atmosphere-annotations:0.5.4
org.mortbay.jetty:jetty-util:6.1.14,org.atmosphere:atmosphere-bayeux:0.5.6
org.mortbay.jetty:jetty-util:6.1.14,org.atmosphere:atmosphere-commons:0.5.6
org.mortbay.jetty:jetty-util:6.1.14,org.atmosphere:atmosphere-compat:0.4
org.mortbay.jetty:jetty-util:6.1.14,org.atmosphere:atmosphere-compat-jbossweb:0.5.v20100104
org.mortbay.jetty:jetty-util:6.1.14,org.atmosphere:atmosphere-compat-tomcat:0.5.2
org.mortbay.jetty:jetty-util:6.1.14,org.atmosphere:atmosphere-compat-weblogic:0.5.6
org.mortbay.jetty:jetty-util:6.1.14,org.atmosphere:atmosphere-guice:0.5.8
org.mortbay.jetty:jetty-util:6.1.14,org.atmosphere:atmosphere-jersey:0.5.v20100104
org.mortbay.jetty:jetty-util:6.1.14,org.atmosphere:atmosphere-jgroups:0.4
org.mortbay.jetty:jetty-util:6.1.14,org.atmosphere:atmosphere-jms:0.5.6
org.mortbay.jetty:jetty-util:6.1.14,org.atmosphere:atmosphere-runtime:0.4.1
org.mortbay.jetty:jetty-util:6.1.14,org.atmosphere:atmosphere-shoal:0.5.2
org.mortbay.jetty:jetty-util:6.1.14,org.atmosphere:atmosphere-spade-server:0.5.5
org.mortbay.jetty:jetty-util:6.1.14,org.atmosphere.plugins:atmosphere-grizzly-adapter:0.5.8
org.mortbay.jetty:jetty-util:6.1.14,org.hbasene:hbase-core:0.20.4
org.mortbay.jetty:jetty-util:6.1.14,org.mortbay.jetty:cometd-client:6.1.14
org.mortbay.jetty:jetty-util:6.1.14,uk.bl.wa.discovery:solr-shade:2.0.0
org.apache.tomcat:tomcat-util:8.5.64,org.apache.tomcat:tomcat-catalina-ant:8.5.64
org.apache.tomcat:tomcat-util:8.5.64,org.apache.tomcat:tomcat-catalina-jmx-remote:8.5.64
org.apache.tomcat:tomcat-util:8.5.64,org.apache.tomcat:tomcat-util-scan:8.5.64
org.apache.tomcat:tomcat-util:8.5.64,org.apache.tomcat:tomcat-coyote:8.5.64
org.apache.tomcat:tomcat-util:8.5.64,org.apache.tomcat:tomcat-catalina-ha:8.5.64
org.apache.tomcat:tomcat-util:8.5.64,org.apache.tomcat:tomcat-websocket:8.5.64
org.apache.tomcat:tomcat-util:8.5.64,org.apache.tomcat:tomcat-catalina:8.5.64
org.apache.tomcat:tomcat-util:8.5.64,org.apache.tomcat:tomcat-storeconfig:8.5.64
org.apache.tomcat:tomcat-coyote:7.0.27,com.cosium.murmur.extensions:vysper-websockets:0.8
org.apache.tomcat:tomcat-coyote:7.0.27,com.ericsson.research.trap.transports:websocket-tomcat:1.4
org.apache.tomcat:tomcat-coyote:7.0.27,org.mobicents.arquillian.container:mss-tomcat-embedded-7:1.0.0-CR1
org.apache.tomcat:tomcat-coyote:7.0.27,org.mobicents.servlet.sip.arquillian.showcase:SimpleShootistTest-7:1.0.0-CR1
org.apache.tomcat:tomcat-coyote:7.0.27,org.mobicents.servlet.sip.arquillian.showcase:SimpleShootmeTest-7:1.0.0-CR1
org.apache.tomcat:tomcat-coyote:7.0.27,pl.bristleback:bristleServer:0.2.0-alpha-02
com.liferay.portal:com.liferay.portal.impl:2.4.0,com.liferay:com.liferay.ant.bnd:2.0.34
com.liferay.portal:com.liferay.portal.impl:2.4.0,com.liferay:com.liferay.asset.publisher.web:1.1.4
com.liferay.portal:com.liferay.portal.impl:2.4.0,com.liferay:com.liferay.asset.taglib:2.0.6
com.liferay.portal:com.liferay.portal.impl:2.4.0,com.liferay:com.liferay.captcha.api:1.1.0
com.liferay.portal:com.liferay.portal.impl:2.4.0,com.liferay:com.liferay.exportimport.service:3.6.5
com.liferay.portal:com.liferay.portal.impl:2.4.0,com.liferay:com.liferay.javadoc.formatter:1.0.13
com.liferay.portal:com.liferay.portal.impl:2.4.0,com.liferay:com.liferay.journal.taglib:1.0.6
com.liferay.portal:com.liferay.portal.impl:2.4.0,com.liferay:com.liferay.layout.admin.web:1.0.9
com.liferay.portal:com.liferay.portal.impl:2.4.0,com.liferay:com.liferay.portal.lpkg.deployer:1.0.1
com.liferay.portal:com.liferay.portal.impl:2.4.0,com.liferay:com.liferay.portal.target.platform.indexer:4.0.5
com.liferay.portal:com.liferay.portal.impl:2.4.0,com.liferay:com.liferay.portal.tools.service.builder:1.0.120
com.liferay.portal:com.liferay.portal.impl:2.4.0,com.liferay:com.liferay.server.admin.web:1.0.6
com.liferay.portal:com.liferay.portal.impl:2.4.0,com.liferay:com.liferay.source.formatter:1.0.238
com.liferay.portal:com.liferay.portal.impl:2.4.0,com.liferay:com.liferay.staging.bar.web:1.0.9
org.apache.httpcomponents:httpclient:4.1.2,biz.neustar:leftronic:1.0-beta-2
org.apache.httpcomponents:httpclient:4.1.2,biz.neustar:pagerduty:1.0-beta-3
org.apache.httpcomponents:httpclient:4.1.2,com.agilistanbul:darklord-server:0.1.1
org.apache.httpcomponents:httpclient:4.1.2,com.alibaba:dubbo:2.4.9
org.apache.httpcomponents:httpclient:4.1.2,com.blacklocus:crawler4j:3.3.2
org.apache.httpcomponents:httpclient:4.1.2,com.coroptis.coidi:coidi-core:1.0.1
org.apache.httpcomponents:httpclient:4.1.2,com.gitee.rslai.commons:http:0.2
org.apache.httpcomponents:httpclient:4.1.2,com.github.kristofa:mock-http-server:1.0
org.apache.httpcomponents:httpclient:4.1.2,com.github.nblair:exchange-ws-client:0.0.2
org.apache.httpcomponents:httpclient:4.1.2,com.github.oranda:libanius-akka_2.12:0.4.2.2
org.apache.httpcomponents:httpclient:4.1.2,com.github.oranda:libanius_2.12:0.9.8.7.2
org.apache.httpcomponents:httpclient:4.1.2,com.github.oranda:libanius_3:0.9.9.2
org.apache.httpcomponents:httpclient:4.1.2,com.github.rest-driver:rest-server-driver:1.1.8
org.apache.httpcomponents:httpclient:4.1.2,com.github.robfletcher:betamax:1.0
org.apache.httpcomponents:httpclient:4.1.2,com.googlecode:redmine-java-api:1.9.0
org.apache.httpcomponents:httpclient:4.1.2,com.github.tomakehurst:wiremock:1.23
org.apache.httpcomponents:httpclient:4.1.2,com.googlecode.googleplus:google-plus-java-api:0.0.1
org.apache.httpcomponents:httpclient:4.1.2,com.gravity:goose:2.1.23
org.apache.httpcomponents:httpclient:4.1.2,com.heroku.api:heroku-http-apache:0.13
org.apache.httpcomponents:httpclient:4.1.2,com.jdroidframework:jdroid-java:0.5.0
org.apache.httpcomponents:httpclient:4.1.2,com.jdroidframework:jdroid-java-http-apache:0.9.1
org.apache.httpcomponents:httpclient:4.1.2,com.kilnhg.tim-sparg:JuniorKilnClient:1.1
org.apache.httpcomponents:httpclient:4.1.2,com.likeness.components:likeness-tinyhttp:1.0.0
org.apache.httpcomponents:httpclient:4.1.2,com.mgmtp.perfload:perfload-client:4.7.1
org.apache.httpcomponents:httpclient:4.1.2,com.mgmtp.perfload:perfload-web:4.6.0
org.apache.httpcomponents:httpclient:4.1.2,com.moz.fiji.deps:spark-core:0.1.1
org.apache.httpcomponents:httpclient:4.1.2,com.moz.fiji.deps:spark-mllib:0.1.1
org.apache.httpcomponents:httpclient:4.1.2,com.moz.fiji.hadoop:hadoop-configurator:0.1.7
org.apache.httpcomponents:httpclient:4.1.2,com.moz.fiji.mapreduce:cdh5-bridge:0.1.9
org.apache.httpcomponents:httpclient:4.1.2,com.moz.fiji.mapreduce:fiji-mapreduce:0.1.22
org.apache.httpcomponents:httpclient:4.1.2,com.moz.fiji.mapreduce:platform-api:0.1.18
org.apache.httpcomponents:httpclient:4.1.2,com.moz.fiji.platforms:cassandra-platform:0.1.0
org.apache.httpcomponents:httpclient:4.1.2,com.moz.fiji.platforms:cassandra-test-platform:0.1.1
org.apache.httpcomponents:httpclient:4.1.2,com.moz.fiji.platforms:cdh5.0-platform:0.1.2
org.apache.httpcomponents:httpclient:4.1.2,com.moz.fiji.platforms:cdh5.1-platform:0.1.2
org.apache.httpcomponents:httpclient:4.1.2,com.moz.fiji.platforms:cdh5.1-test-platform:0.1.0
org.apache.httpcomponents:httpclient:4.1.2,com.moz.fiji.platforms:cdh5.2-platform:0.1.1
org.apache.httpcomponents:httpclient:4.1.2,com.moz.fiji.platforms:cdh5.2-test-platform:0.1.1
org.apache.httpcomponents:httpclient:4.1.2,com.moz.fiji.platforms:cdh5.3-platform:0.1.22
org.apache.httpcomponents:httpclient:4.1.2,com.moz.fiji.platforms:cdh5.3-test-platform:0.1.1
org.apache.httpcomponents:httpclient:4.1.2,com.moz.fiji.platforms:compile-platform:0.1.0
org.apache.httpcomponents:httpclient:4.1.2,com.moz.fiji.platforms:test-platform:0.1.1
org.apache.httpcomponents:httpclient:4.1.2,com.moz.fiji.schema:cdh5-bridge:0.1.14
org.apache.httpcomponents:httpclient:4.1.2,com.moz.fiji.schema:fiji-schema:0.1.22
org.apache.httpcomponents:httpclient:4.1.2,com.moz.fiji.schema:fiji-schema-extras:0.1.22
org.apache.httpcomponents:httpclient:4.1.2,com.moz.fiji.schema:fiji-schema-shell-lib:0.1.22
org.apache.httpcomponents:httpclient:4.1.2,com.moz.fiji.schema:schema-platform-api:0.1.8
org.apache.httpcomponents:httpclient:4.1.2,com.moz.fiji.testing:fake-hbase:0.1.8
org.apache.httpcomponents:httpclient:4.1.2,com.moz.kiji.delegation.kiji-delegation.3.0.0.com.moz.kiji.deps:spark-core:3.0.0
org.apache.httpcomponents:httpclient:4.1.2,com.moz.kiji.delegation.kiji-delegation.3.0.0.com.moz.kiji.deps:spark-mllib:3.0.0
org.apache.httpcomponents:httpclient:4.1.2,com.nervepoint:google-translate-v2-java-maven-plugin:0.0.3
org.apache.httpcomponents:httpclient:4.1.2,com.nesscomputing.components:ness-httpclient:1.0.0
org.apache.httpcomponents:httpclient:4.1.2,com.netflix.eureka:eureka-client:1.1.107
org.apache.httpcomponents:httpclient:4.1.2,com.netflix.ribbon:ribbon-httpclient:0.1.1
org.apache.httpcomponents:httpclient:4.1.2,com.ovea:ovea-facebook-client:1.0.ga
org.apache.httpcomponents:httpclient:4.1.2,com.ovea:tajin-util:1.57.ga
org.apache.httpcomponents:httpclient:4.1.2,com.rexsl:rexsl-test:0.2
org.apache.httpcomponents:httpclient:4.1.2,com.rogiel.httpchannel:httpchannel-util:1.0.0
org.apache.httpcomponents:httpclient:4.1.2,com.rogiel.httpchannel.captcha:httpchannel-captcha-captchatrader:1.0.0
org.apache.httpcomponents:httpclient:4.1.2,com.sixsq.slipstream:slipstream-maven-plugin:1.2
org.apache.httpcomponents:httpclient:4.1.2,com.sixsq.slipstream:slipstream-module:1.2
org.apache.httpcomponents:httpclient:4.1.2,com.stackmob:stackmob-java-client-sdk:0.1.4
org.apache.httpcomponents:httpclient:4.1.2,com.stripe:stripe-java:1.0.0
org.apache.httpcomponents:httpclient:4.1.2,com.taskadapter:redmine-java-api:1.11.0
org.apache.httpcomponents:httpclient:4.1.2,com.tenderowls.opensource:haxemojos-maven-plugin:1.0.1
org.apache.httpcomponents:httpclient:4.1.2,com.textmagic.sdk:textmagic-java-sdk:1.0.1
org.apache.httpcomponents:httpclient:4.1.2,com.thomsonreuters.upa:upa:3.2.0.2
org.apache.httpcomponents:httpclient:4.1.2,com.thomsonreuters.upa.valueadd:upaValueAdd:3.2.0.1
org.apache.httpcomponents:httpclient:4.1.2,com.thomsonreuters.upa.valueadd.cache:upaValueAddCache:3.2.0.2
org.apache.httpcomponents:httpclient:4.1.2,com.twilio.sdk:twilio-java-sdk:3.4.3
org.apache.httpcomponents:httpclient:4.1.2,com.uber.jaeger:jaeger-apachehttpclient:0.14.0
org.apache.httpcomponents:httpclient:4.1.2,com.yammer.dropwizard:dropwizard-client:0.3.1
org.apache.httpcomponents:httpclient:4.1.2,com.yammer.metrics:metrics-httpclient:2.0.0-BETA19
org.apache.httpcomponents:httpclient:4.1.2,de.huxhorn.lilith:de.huxhorn.lilith:0.9.42.1
org.apache.httpcomponents:httpclient:4.1.2,de.schlichtherle.truezip:truezip-driver-http:7.4.2
org.apache.httpcomponents:httpclient:4.1.2,edu.uci.ics:crawler4j:3.1
org.apache.httpcomponents:httpclient:4.1.2,fr.figarocms.flume:flume-event-filter:1.1
org.apache.httpcomponents:httpclient:4.1.2,fr.figarocms.flume:flume-filter-plugin:1.2
org.apache.httpcomponents:httpclient:4.1.2,fr.figarocms.flume:flume-formatter-plugin:1.0
org.apache.httpcomponents:httpclient:4.1.2,fr.figarocms.flume:flume-uri-plugin:1.3
org.apache.httpcomponents:httpclient:4.1.2,fr.figarocms.flume:flume-uriparams-plugin:1.1
org.apache.httpcomponents:httpclient:4.1.2,gov.loc:bagit:4.4
org.apache.httpcomponents:httpclient:4.1.2,io.fluxx:fluxx-api:0.5
org.apache.httpcomponents:httpclient:4.1.2,io.loli:upyun:1.0.1
org.apache.httpcomponents:httpclient:4.1.2,mx.bigdata.utils:pubsubhubbub-utils:1.0.1
org.apache.httpcomponents:httpclient:4.1.2,net.craftforge.essential:essential-client:3.0
org.apache.httpcomponents:httpclient:4.1.2,net.craftforge.essential:essential-core:2.0-beta2
org.apache.httpcomponents:httpclient:4.1.2,net.databinder:dispatch-core_2.8.0:0.8.7
org.apache.httpcomponents:httpclient:4.1.2,net.databinder:dispatch-core_2.8.1:0.8.6
org.apache.httpcomponents:httpclient:4.1.2,net.databinder:dispatch-core_2.8.2:0.8.6
org.apache.httpcomponents:httpclient:4.1.2,net.databinder:dispatch-core_2.9.0:0.8.7
org.apache.httpcomponents:httpclient:4.1.2,net.databinder:dispatch-core_2.9.0-1:0.8.6
org.apache.httpcomponents:httpclient:4.1.2,net.databinder:dispatch-core_2.9.1:0.8.6
org.apache.httpcomponents:httpclient:4.1.2,net.databinder:dispatch-futures_2.8.0:0.8.6
org.apache.httpcomponents:httpclient:4.1.2,net.databinder:dispatch-futures_2.8.1:0.8.6
org.apache.httpcomponents:httpclient:4.1.2,net.databinder:dispatch-futures_2.8.2:0.8.6
org.apache.httpcomponents:httpclient:4.1.2,net.databinder:dispatch-futures_2.9.0:0.8.6
org.apache.httpcomponents:httpclient:4.1.2,net.databinder:dispatch-futures_2.9.0-1:0.8.6
org.apache.httpcomponents:httpclient:4.1.2,net.databinder:dispatch-futures_2.9.1:0.8.6
org.apache.httpcomponents:httpclient:4.1.2,net.databinder:dispatch-gae_2.8.0:0.8.7
org.apache.httpcomponents:httpclient:4.1.2,net.databinder:dispatch-gae_2.8.1:0.8.7
org.apache.httpcomponents:httpclient:4.1.2,net.databinder:dispatch-gae_2.8.2:0.8.7
org.apache.httpcomponents:httpclient:4.1.2,net.databinder:dispatch-gae_2.9.0:0.8.7
org.apache.httpcomponents:httpclient:4.1.2,net.databinder:dispatch-gae_2.9.0-1:0.8.7
org.apache.httpcomponents:httpclient:4.1.2,net.databinder:dispatch-gae_2.9.1:0.8.7
org.apache.httpcomponents:httpclient:4.1.2,net.databinder:dispatch-http-json_2.8.0:0.8.6
org.apache.httpcomponents:httpclient:4.1.2,net.databinder:dispatch-http-json_2.8.1:0.8.7
org.apache.httpcomponents:httpclient:4.1.2,net.databinder:dispatch-http-json_2.8.2:0.8.6
org.apache.httpcomponents:httpclient:4.1.2,net.databinder:dispatch-http-json_2.9.0:0.8.6
