CVE,UPSTREAM G:A:V,DOWNSTREAM G:A:V,DOWNSTREAM REPO,COMMIT
CVE-2015-5262,org.apache.httpcomponents:httpclient,com.chrisdempewolf:pinterest-sdk,dempe/pinterest,https://github.com/dempe/pinterest/commit/3b6febf66d14078896fa635db1b1341284a778cc
CVE-2015-5262,org.apache.httpcomponents:httpclient,com.sangupta:jerry-http,sangupta/jerry-http,https://github.com/sangupta/jerry-http/commit/4eb85722305e93dd0fe6f354b8ae771a53eaaca1
CVE-2015-5262,org.apache.httpcomponents:httpclient,com.spotify:docker-client,spotify/docker-client,https://github.com/spotify/docker-client/commit/2a890ee5bb8b4285de6ca3028ca35bcca2e41755
CVE-2015-5262,org.apache.httpcomponents:httpclient,io.github.elkan1788:mpsdk4j,elkan1788/mpsdk4j,https://github.com/elkan1788/mpsdk4j/commit/bdb0636fe43aee1c1b696938dc365448bc734c83
CVE-2015-5262,org.apache.httpcomponents:httpclient,com.github.lookfirst:sardine,lookfirst/sardine,https://github.com/lookfirst/sardine/commit/55e56fc8268a318abae08131e33160a6c7de3443
CVE-2015-5262,org.apache.httpcomponents:httpclient,com.github.crawler-commons:crawler-commons,crawler-commons/crawler-commons,https://github.com/crawler-commons/crawler-commons/commit/f2bf9300e61eff3b109f0950388dd786440c1420
CVE-2015-5262,org.apache.httpcomponents:httpclient,org.fcrepo.camel:fcrepo-camel,fcrepo-exts/fcrepo-camel,https://github.com/fcrepo-exts/fcrepo-camel/commit/ed868792c787a8f2cd6bfaf8539ca0c4769eb031
CVE-2015-5262,org.apache.httpcomponents:httpclient,de.unibonn.iai.eis:luzzu-communications,EIS-Bonn/Luzzu,https://github.com/EIS-Bonn/Luzzu/commit/b43bc0e64590b2fba154a6bb256fb5ea1b6b35a0
CVE-2015-5262,org.apache.httpcomponents:httpclient,io.github.floto:floto-core,floto/floto,https://github.com/floto/floto/commit/9f89d7daaf7dfa7f09671992d270463be8ed5479
CVE-2015-5262,org.apache.httpcomponents:httpclient,org.esigate:esigate-servlet,esigate/esigate,https://github.com/esigate/esigate/commit/65f3723f98ec23939dc7f90d1235b14c02e0d6f1
CVE-2015-5262,org.apache.httpcomponents:httpclient,me.magnet:consultant,Magnetme/consultant,https://github.com/Magnetme/consultant/commit/438b268281bf1fa048471b7c090207a0487acc84
CVE-2015-5262,org.apache.httpcomponents:httpclient,me.geso:webscrew,tokuhirom/webscrew,https://github.com/tokuhirom/webscrew/commit/de8f07d9ff8bd2a6a08b485460b858091a57d4ce
CVE-2015-5262,org.apache.httpcomponents:httpclient,com.github.kenwdelong:stability-utils,kenwdelong/stability-utils,https://github.com/kenwdelong/stability-utils/commit/c9d24458beec1018d9862cd7c92e866ac93bb5b1
CVE-2015-5262,org.apache.httpcomponents:httpclient,org.netpreserve.openwayback:openwayback-core,iipc/openwayback,https://github.com/iipc/openwayback/commit/5d4d1be6873c721e836887aa8c57dcde0134abf8
CVE-2015-5262,org.apache.httpcomponents:httpclient,org.eluder.coveralls:coveralls-maven-plugin,trautonen/coveralls-maven-plugin,https://github.com/trautonen/coveralls-maven-plugin/commit/94bec51a423cb7634b1e42c32f60b3e903ab242f
CVE-2015-5262,org.apache.httpcomponents:httpclient,fr.faylixe:googlecodejam-client,Faylixe/googlecodejam-client,https://github.com/Faylixe/googlecodejam-client/commit/25fc759ebc07879b1693ae5fa905067b82ddda35
CVE-2015-5262,org.apache.httpcomponents:httpclient,org.modeshape:modeshape-jdbc,ModeShape/modeshape,https://github.com/ModeShape/modeshape/commit/55b19534a35852288b13f1fa4b014a2e250d2345
CVE-2015-5262,org.apache.httpcomponents:httpclient,nl.hsac:hsac-fitnesse-fixtures,fhoeben/hsac-fitnesse-fixtures,https://github.com/fhoeben/hsac-fitnesse-fixtures/commit/f6da4df17fcfad2c90626e0ba0e5df8afdb61227
CVE-2015-0886,org.mindrot:jbcrypt,org.ninjaframework:ninja-core,ninjaframework/ninja,https://github.com/ninjaframework/ninja/commit/01082911cfa8c5e798b09faebf3782e0bd6ff496
CVE-2015-0886,org.mindrot:jbcrypt,io.restx:restx-core-shell,restx/restx-shell,https://github.com/restx/restx-shell/commit/632a6750a871db375639bbd52abbe595d8420da4
CVE-2015-0886,org.mindrot:jbcrypt,com.aerospike:aerospike-client,aerospike/aerospike-client-java,https://github.com/aerospike/aerospike-client-java/commit/1e278537a0fc037d635bb028e166c49d0ee5d243
CVE-2015-0886,org.mindrot:jbcrypt,com.squareup.keywhiz:keywhiz-server,square/keywhiz,https://github.com/square/keywhiz/commit/75a2bca0ab9c9eb7491f149ca3776871baf37509
CVE-2015-0886,org.mindrot:jbcrypt,io.restx:restx-security-basic,restx/restx,https://github.com/restx/restx/commit/bf84dab0dc30fdf2dbadf8d63777118568046c18
CVE-2015-0886,org.mindrot:jbcrypt,org.ninjaframework:ninja-core,ninjaframework/ninja,https://github.com/ninjaframework/ninja/commit/01082911cfa8c5e798b09faebf3782e0bd6ff496
CVE-2015-0886,org.mindrot:jbcrypt,io.restx:restx-core-shell,restx/restx-shell,https://github.com/restx/restx-shell/commit/632a6750a871db375639bbd52abbe595d8420da4
CVE-2015-0886,org.mindrot:jbcrypt,com.aerospike:aerospike-client,aerospike/aerospike-client-java,https://github.com/aerospike/aerospike-client-java/commit/1e278537a0fc037d635bb028e166c49d0ee5d243
CVE-2015-0886,org.mindrot:jbcrypt,com.squareup.keywhiz:keywhiz-server,square/keywhiz,https://github.com/square/keywhiz/commit/75a2bca0ab9c9eb7491f149ca3776871baf37509
CVE-2015-0886,org.mindrot:jbcrypt,io.restx:restx-security-basic,restx/restx,https://github.com/restx/restx/commit/bf84dab0dc30fdf2dbadf8d63777118568046c18
CVE-2016-1000352,org.bouncycastle:bcprov-jdk15on,de.taimos:dvalin-jaxrs,taimos/dvalin,https://github.com/taimos/dvalin/commit/255285f19aef973caa27a2a53204ec9007a8c9dc
CVE-2016-1000352,org.bouncycastle:bcprov-jdk15on,net.anotheria:ano-util,anotheria/ano-util,https://github.com/anotheria/ano-util/commit/0635219589847eb0582e222fde326912e521211e
CVE-2016-1000352,org.bouncycastle:bcprov-jdk15on,org.smallmind:smallmind-nutsnbolts,zenbones/SmallMind,https://github.com/zenbones/SmallMind/commit/487b69edc6fb1249b778f345b4571a349cb5277b
CVE-2016-1000352,org.bouncycastle:bcprov-jdk15on,io.netty:netty-example,netty/netty,https://github.com/netty/netty/commit/0dc246eb129796313b58c1dbdd674aa289f72cad
CVE-2016-1000352,org.bouncycastle:bcprov-jdk15on,de.alpharogroup:crypt-core,astrapi69/mystic-crypt,https://github.com/astrapi69/mystic-crypt/commit/d53951f5b8b9d538e6e4d17c4b6598e72ce41863
CVE-2016-1000352,org.bouncycastle:bcprov-jdk15on,io.baltoro:client-lib,junaidontable/baltoro.lib,https://github.com/junaidontable/baltoro.lib/commit/7fb0f21ba08ba297824f51f8d54ea11f3ced6ba3
CVE-2016-1000352,org.bouncycastle:bcprov-jdk15on,net.sf.openas2:openas2-server,OpenAS2/OpenAs2App,https://github.com/OpenAS2/OpenAs2App/commit/320e7feb0ff579976f34f2d40d10f34d2d8fde18
CVE-2016-1000352,org.bouncycastle:bcprov-jdk15on,com.augustcellars.cose:cose-java,cose-wg/cose-java,https://github.com/cose-wg/cose-java/commit/4025bdbc51c381f170cd54abf593d5cf8f892c80
CVE-2016-1000352,org.bouncycastle:bcprov-jdk15on,org.digidoc4j:digidoc4j,open-eid/digidoc4j,https://github.com/open-eid/digidoc4j/commit/78a400c3a59ea787885eb9c9370468bb7ea61c64
CVE-2016-1000352,org.bouncycastle:bcprov-jdk15on,no.difi.sdp:sikker-digital-post-klient-java,difi/sikker-digital-post-klient,https://github.com/difi/sikker-digital-post-klient/commit/66e3cf656c3e49d5f4f5c00b5cfdb30fcca9fdf3
CVE-2016-1000352,org.bouncycastle:bcprov-jdk15on,com.cybersource:cybersource-sdk-java,CyberSource/cybersource-sdk-java,https://github.com/CyberSource/cybersource-sdk-java/commit/f1d2a09b85a2294b312b9dbf1733a4df3bb9af9a
CVE-2016-1000352,org.bouncycastle:bcprov-jdk15on,no.digipost:digipost-api-client-java,digipost/digipost-api-client-java,https://github.com/digipost/digipost-api-client-java/commit/b4be4fb911f048cf08f1b4546250c47143840ae6
CVE-2016-1000352,org.bouncycastle:bcprov-jdk15on,no.digipost:certificate-validator,digipost/certificate-validator,https://github.com/digipost/certificate-validator/commit/b148ba11c9f9385d612e3d4ccd6d3cad020c07fd
CVE-2016-1000342,org.bouncycastle:bcprov-jdk15on,net.anotheria:ano-util,anotheria/ano-util,https://github.com/anotheria/ano-util/commit/0635219589847eb0582e222fde326912e521211e
CVE-2016-1000342,org.bouncycastle:bcprov-jdk15on,de.alpharogroup:crypt-core,astrapi69/mystic-crypt,https://github.com/astrapi69/mystic-crypt/commit/d53951f5b8b9d538e6e4d17c4b6598e72ce41863
CVE-2016-1000342,org.bouncycastle:bcprov-jdk15on,no.digipost:digipost-api-client-java,digipost/digipost-api-client-java,https://github.com/digipost/digipost-api-client-java/commit/b4be4fb911f048cf08f1b4546250c47143840ae6
CVE-2016-1000342,org.bouncycastle:bcprov-jdk15on,io.baltoro:client-lib,junaidontable/baltoro.lib,https://github.com/junaidontable/baltoro.lib/commit/7fb0f21ba08ba297824f51f8d54ea11f3ced6ba3
CVE-2016-1000342,org.bouncycastle:bcprov-jdk15on,org.smallmind:smallmind-nutsnbolts,zenbones/SmallMind,https://github.com/zenbones/SmallMind/commit/487b69edc6fb1249b778f345b4571a349cb5277b
CVE-2016-1000342,org.bouncycastle:bcprov-jdk15on,org.digidoc4j:digidoc4j,open-eid/digidoc4j,https://github.com/open-eid/digidoc4j/commit/78a400c3a59ea787885eb9c9370468bb7ea61c64
CVE-2016-1000342,org.bouncycastle:bcprov-jdk15on,de.taimos:dvalin-jaxrs,taimos/dvalin,https://github.com/taimos/dvalin/commit/255285f19aef973caa27a2a53204ec9007a8c9dc
CVE-2016-1000342,org.bouncycastle:bcprov-jdk15on,io.netty:netty-example,netty/netty,https://github.com/netty/netty/commit/0dc246eb129796313b58c1dbdd674aa289f72cad
CVE-2016-1000342,org.bouncycastle:bcprov-jdk15on,net.sf.openas2:openas2-server,OpenAS2/OpenAs2App,https://github.com/OpenAS2/OpenAs2App/commit/320e7feb0ff579976f34f2d40d10f34d2d8fde18
CVE-2016-1000342,org.bouncycastle:bcprov-jdk15on,com.cybersource:cybersource-sdk-java,CyberSource/cybersource-sdk-java,https://github.com/CyberSource/cybersource-sdk-java/commit/f1d2a09b85a2294b312b9dbf1733a4df3bb9af9a
CVE-2016-1000342,org.bouncycastle:bcprov-jdk15on,no.difi.sdp:sikker-digital-post-klient-java,difi/sikker-digital-post-klient,https://github.com/difi/sikker-digital-post-klient/commit/66e3cf656c3e49d5f4f5c00b5cfdb30fcca9fdf3
CVE-2016-1000342,org.bouncycastle:bcprov-jdk15on,com.augustcellars.cose:cose-java,cose-wg/cose-java,https://github.com/cose-wg/cose-java/commit/4025bdbc51c381f170cd54abf593d5cf8f892c80
CVE-2016-1000342,org.bouncycastle:bcprov-jdk15on,no.digipost:certificate-validator,digipost/certificate-validator,https://github.com/digipost/certificate-validator/commit/b148ba11c9f9385d612e3d4ccd6d3cad020c07fd
CVE-2020-11612,io.netty:netty-codec,io.servicecomb:foundation-config,ServiceComb/java-chassis,https://github.com/ServiceComb/java-chassis/commit/4b2ac34d24e17745e6ce4f5a36e7bd89b0a96c94
CVE-2020-11612,io.netty:netty-codec,com.corundumstudio.socketio:netty-socketio,mrniko/netty-socketio,https://github.com/mrniko/netty-socketio/commit/efda60a4e50f7398789bdb8532c120e1349265a5
CVE-2020-5397,org.springframework:spring-web,org.flowable:flowable-ui-admin-logic,flowable/flowable-engine,https://github.com/flowable/flowable-engine/commit/e0e4ff2886f0b9e1a0e1f62fb23cae21a6c90603
CVE-2020-5397,org.springframework:spring-web,de.alpharogroup:spring-tool-extensions,astrapi69/spring-tool-extensions,https://github.com/astrapi69/spring-tool-extensions/commit/fdf766392c60b4850c774118faa9e885555ceb16
CVE-2020-5397,org.springframework:spring-web,com.github.research-virtualfortknox:msb-client-api,research-virtualfortknox/msb-client-websocket-java,https://github.com/research-virtualfortknox/msb-client-websocket-java/commit/eed1284f05f5aa071886991d8395de53f28a1360
CVE-2020-5397,org.springframework:spring-web,org.apache.openmeetings:openmeetings-db,apache/openmeetings,https://github.com/apache/openmeetings/commit/ae408b47a14480c49a07bc0162b47a903852030f
CVE-2020-5397,org.springframework:spring-web,com.liferay.portletmvc4spring:com.liferay.portletmvc4spring.test,liferay/portletmvc4spring,https://github.com/liferay/portletmvc4spring/commit/dddd067c95f48f8869769fa2b39e339017817842
CVE-2020-5397,org.springframework:spring-web,com.holon-platform.core:documentation-core,holon-platform/holon-core,https://github.com/holon-platform/holon-core/commit/9e9e8ce94f05e2f81d5bbb022057c9003479b959
CVE-2020-5397,org.springframework:spring-web,org.springframework.hateoas:spring-hateoas,spring-projects/spring-hateoas,https://github.com/spring-projects/spring-hateoas/commit/ebb78bdb67ec25658cad2043410e8e112f7e9326
CVE-2020-5397,org.springframework:spring-web,com.github.rockylomo:rxlib,RockyLOMO/rxlib,https://github.com/RockyLOMO/rxlib/commit/e9166463aa40426720d941386ee07850ab5201f5
CVE-2020-5397,org.springframework:spring-web,org.wicketstuff:wicketstuff-springreference,wicketstuff/core,https://github.com/wicketstuff/core/commit/6e61f649be5ec2e8182aaaa51ef43b83f2d64bbf
CVE-2019-12402,org.apache.commons:commons-compress,com.github.docker-java:docker-java,docker-java/docker-java,https://github.com/docker-java/docker-java/commit/d71cace8ee10955bb0d53411a0dc463660d68454
CVE-2019-12402,org.apache.commons:commons-compress,no.difi.sdp:sikker-digital-post-klient-java,difi/sikker-digital-post-klient,https://github.com/difi/sikker-digital-post-klient/commit/7deeac47ef916bf0d73daf98f3f539ea7fca3fc6
CVE-2019-12402,org.apache.commons:commons-compress,nl.jpoint.vertx-deploy-tools:vertx-deploy-agent,msoute/vertx-deploy-mod,https://github.com/msoute/vertx-deploy-mod/commit/6377312b28a53493ee9a80ccd7b91ad98a448dc4
CVE-2019-12402,org.apache.commons:commons-compress,gov.nasa.pds:registry,NASA-PDS-Incubator/registry,https://github.com/NASA-PDS-Incubator/registry/commit/8243dd9ac9ccebcb27935811de670cc61b4a73a7
CVE-2019-12402,org.apache.commons:commons-compress,de.tudarmstadt.ukp.dkpro.core:de.tudarmstadt.ukp.dkpro.core.api.datasets-asl,dkpro/dkpro-core,https://github.com/dkpro/dkpro-core/commit/aa3a0e5b8beb029991acecb3bae83804f6a531bb
CVE-2019-12402,org.apache.commons:commons-compress,org.mycore:mycore-impex,MyCoRe-Org/mycore,https://github.com/MyCoRe-Org/mycore/commit/64d7e8a3323e77ac28e049b39abe7be4f0bd3631
CVE-2019-12402,org.apache.commons:commons-compress,org.opentripplanner:otp,opentripplanner/OpenTripPlanner,https://github.com/opentripplanner/OpenTripPlanner/commit/2c586dc854e6147cf3c819bdbf8b2a8fb0de1116
CVE-2019-12402,org.apache.commons:commons-compress,com.github.fartherp:framework-compress,fartherp/framework,https://github.com/fartherp/framework/commit/3a445dbbf7037ec6f4b95599edd2cd6e5c0e8547
CVE-2019-12402,org.apache.commons:commons-compress,org.apache.royale.compiler:compiler-build-tools,apache/royale-compiler,https://github.com/apache/royale-compiler/commit/073517d30758654979a863cfe4acf38fae77c44b
CVE-2019-12402,org.apache.commons:commons-compress,com.openshift:openshift-restclient-java,openshift/openshift-restclient-java,https://github.com/openshift/openshift-restclient-java/commit/48adb95955a89eff53d5243d9a242bafd253d34f
CVE-2019-12402,org.apache.commons:commons-compress,org.orderofthebee.support-tools:support-tools-share,OrderOfTheBee/ootbee-support-tools,https://github.com/OrderOfTheBee/ootbee-support-tools/commit/fd5bd75564b69141991d83f51e11277602c70fab
CVE-2019-12402,org.apache.commons:commons-compress,us.dustinj.timezonemap:timezonemap-data,dustin-johnson/timezonemap,https://github.com/dustin-johnson/timezonemap/commit/ab991487960cca3559744dd99fd5c085fc5e955b
CVE-2019-12402,org.apache.commons:commons-compress,com.aerse.maven:deb-maven-plugin,dernasherbrezon/deb-maven-plugin,https://github.com/dernasherbrezon/deb-maven-plugin/commit/78bb0627ac8981f0dbf27f6ee6a78bc3d2377c85
CVE-2019-12402,org.apache.commons:commons-compress,no.difi.meldingsutveksling:altinn-client,felleslosninger/efm-integrasjonspunkt,https://github.com/felleslosninger/efm-integrasjonspunkt/commit/79cd64565cf164ded40c44d3251e40c2bb9497db
CVE-2019-12402,org.apache.commons:commons-compress,org.appng:appng-core,appNG/appng,https://github.com/appNG/appng/commit/f46d06873eb2a6e5db71f140d65986c57be4df13
CVE-2019-12402,org.apache.commons:commons-compress,io.github.stephenc.docker:junit-docker-rule,stephenc/junit-docker-rule,https://github.com/stephenc/junit-docker-rule/commit/995195697c971f0d7612330e00568ea355dbfee4
CVE-2019-12402,org.apache.commons:commons-compress,com.samsungsds.analyst:code-analyst,RedCA-Family/code-analyst,https://github.com/RedCA-Family/code-analyst/commit/e6b6bf47e70a5d1f2375bb7680636c48ee1fdfe9
CVE-2019-12402,org.apache.commons:commons-compress,io.archivesunleashed:aut,archivesunleashed/aut,https://github.com/archivesunleashed/aut/commit/4e8b41d18be4c42e1f57dc025bc3fefac0cf8260
CVE-2019-12402,org.apache.commons:commons-compress,org.rauschig:jarchivelib,thrau/jarchivelib,https://github.com/thrau/jarchivelib/commit/6458cb90bfcd6f93a2653d11e97a40ca29b511a4
CVE-2019-12402,org.apache.commons:commons-compress,org.opencastproject:opencast-ingest-service-impl,opencast/opencast,https://github.com/opencast/opencast/commit/fa79fa173f1317d2a61e948bb0527e6780e571a0
CVE-2019-12402,org.apache.commons:commons-compress,org.webjars:webjars-locator-core,webjars/webjars-locator-core,https://github.com/webjars/webjars-locator-core/commit/60f01fb609844cbe7d6d39055e756bd13e35a9fb
CVE-2019-12402,org.apache.commons:commons-compress,com.redhat.red.build:koji-build-finder,release-engineering/koji-build-finder,https://github.com/release-engineering/koji-build-finder/commit/64867b8831721550035d0b13c1eb8cb6aa3131c5
CVE-2019-12402,org.apache.commons:commons-compress,io.logz.sawmill:sawmill-core,logzio/sawmill,https://github.com/logzio/sawmill/commit/a00be3dcec1c69681a9241e4066b1af81d1e66fb
CVE-2019-12402,org.apache.commons:commons-compress,com.github.nosan:embedded-cassandra,nosan/embedded-cassandra,https://github.com/nosan/embedded-cassandra/commit/ab75578b0f224570742a49120b9af1cc70e83be2
CVE-2019-12402,org.apache.commons:commons-compress,nl.inl.blacklab:blacklab,INL/BlackLab,https://github.com/INL/BlackLab/commit/ef807d785537460889785ceca463a82ecbbaad77
CVE-2019-12402,org.apache.commons:commons-compress,io.spring.initializr:initializr-web,spring-io/initializr,https://github.com/spring-io/initializr/commit/ff6e26463ba61ab24a6a5e0dbda981d17e5e984d
CVE-2019-12402,org.apache.commons:commons-compress,com.buschmais.jqassistant.plugin:common,jqassistant/jqa-plugin-common,https://github.com/jqassistant/jqa-plugin-common/commit/d243773cebdf9a5d2942f62afed5124dcb6906ea
CVE-2019-12402,org.apache.commons:commons-compress,org.dishevelled:dsh-compress,heuermh/dishevelled,https://github.com/heuermh/dishevelled/commit/754f00ff75c3cd391988740a7a22cd6ece669a13
CVE-2019-12402,org.apache.commons:commons-compress,org.spdx:spdx-tools,spdx/tools,https://github.com/spdx/tools/commit/c61c38b637a66fc27f224273d639f7d69d5df5cb
CVE-2019-12402,org.apache.commons:commons-compress,com.googlecode.cmake-maven-project:cmake-binaries-plugin,cmake-maven-project/cmake-maven-project,https://github.com/cmake-maven-project/cmake-maven-project/commit/0dcafd2766fcc51018531900a430fb269572d347
CVE-2019-12402,org.apache.commons:commons-compress,jp.co.yahoo.yosegi:yosegi,yahoojapan/yosegi,https://github.com/yahoojapan/yosegi/commit/97eadb2a4d1d17c6afeab9ff74559a36d86f533f
CVE-2019-12402,org.apache.commons:commons-compress,ca.uhn.hapi.fhir:hapi-fhir-cli-api,hapifhir/hapi-fhir,https://github.com/hapifhir/hapi-fhir/commit/272579761079a071f4dc9c07172b0efbce9886a0
CVE-2019-12402,org.apache.commons:commons-compress,com.github.timofeevda.jstressy:jstressy-maven-plugin,timofeevda/jstressy,https://github.com/timofeevda/jstressy/commit/7ca2a2739abbb0cf1146a48237847b15241fd9f0
CVE-2019-12402,org.apache.commons:commons-compress,org.neo4j:neo4j-dbms,neo4j/neo4j,https://github.com/neo4j/neo4j/commit/71afc553f5fd04c2134745b7b6eb5c90b4170ce5
